City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
279,ponta do sol,32.6667,-17.1,24.45,88,100,0.53,PT,1667064445
280,berlevag,70.8578,29.0864,3.0,87,100,12.86,NO,1667064445
281,souillac,-20.5167,57.5167,23.21,78,75,1.54,MU,1667064446
282,howard springs,-12.497,131.047,28.95,88,81,2.34,AU,1667064446
283,wattegama,6.7989,81.4808,24.18,87,83,0.98,LK,1667064446
284,coihueco,-36.6167,-71.8333,17.41,68,75,6.17,CL,1667064447
285,san vicente,-26.6167,-54.1333,26.12,62,89,2.11,AR,1667064004
286,tura,25.5198,90.2201,19.03,85,0,1.64,IN,1667064387
287,valle de allende,26.9333,-105.4,15.39,28,21,2.21,MX,1667064447
288,dumka,24.2667,87.25,21.37,61,2,2.18,IN,1667064415
289,san cristobal,7.7669,-72.225,27.1,39,97,1.22,VE,1667064244
290,katobu,-4.9408,122.5276,24.05,91,100,1.15,ID,1667064448
291,sfantu gheorghe,45.8667,25.7833,11.07,78,34,1.21,RO,1667064448
292,tenenkou,14.4572,-4.9169,34.16,12,0,4.26,ML,1667064449
293,longonjo,-12.9067,15.2533,17.92,91,100,1.12,AO,1667064449
294,iqaluit,63.7506,-68.5145,-10.17,78,40,1.79,CA,1667064449
295,annau,37.8876,58.516,10.72,93,100,6.17,TM,1667064450
296,luckenwalde,52.0833,13.1667,18.27,84,100,1.74,DE,1667064450
297,nieuw amsterdam,5.8833,-55.0833,28.01,80,40,4.12,SR,1667064451
298,pozhva,59.0912,56.0847,0.96,91,100,4.95,RU,1667064451
299,copiapo,-27.3667,-70.3333,14.83,22,0,4.53,CL,1667064451
300,dambulla,7.86,80.6517,23.37,91,69,1.13,LK,1667064453
301,komsomolskiy,40.4272,71.7189,10.4,81,52,2.06,UZ,1667064453
302,eyl,7.9803,49.8164,26.16,77,14,5.46,SO,1667064210
303,yumen,40.2833,97.2,4.14,43,89,1.7,CN,1667064454
304,tornio,65.8481,24.1466,4.01,72,100,10.63,FI,1667064455
305,tirumullaivasal,11.2333,79.8333,25.51,86,75,4.98,IN,1667064455
306,murray bridge,-35.1167,139.2667,11.18,84,98,2.0,AU,1667064455
307,siocon,7.7061,122.1353,26.19,88,100,3.98,PH,1667064456
308,alanya,36.5438,31.9998,18.07,36,0,2.39,TR,1667064456
309,scottsbluff,41.8666,-103.6672,13.77,26,0,5.14,US,1667064457
310,sari,36.5633,53.0601,15.77,100,100,2.06,IR,1667063857
311,kalyazin,57.2403,37.8433,8.36,98,100,4.09,RU,1667064457
312,nisia floresta,-6.0911,-35.2086,30.45,53,69,7.54,BR,1667064457
313,leh,34.1667,77.5833,0.68,38,0,0.81,IN,1667064323
314,lerwick,60.1545,-1.1494,10.99,92,7,2.91,GB,1667064458
315,ondangwa,-17.9167,15.95,32.0,19,97,5.66,NA,1667064458
316,leningradskiy,69.3833,178.4167,-11.52,86,100,8.87,RU,1667064459
317,inyonga,-6.7167,32.0667,26.98,21,100,2.42,TZ,1667064459
318,coahuayana,18.7333,-103.6833,29.78,66,5,1.42,MX,1667064459
319,roma,43.2128,-75.4557,16.51,36,0,0.0,US,1667064460
320,cururupu,-1.8283,-44.8683,32.99,46,99,3.98,BR,1667064460
321,porto novo,6.4965,2.6036,28.9,74,82,3.35,BJ,1667064460
322,abu samrah,35.3029,37.1841,21.33,32,0,4.93,SY,1667064461
323,santa lucia,27.9117,-15.5407,22.09,73,0,8.23,ES,1667064461
324,ketchikan,55.3422,-131.6461,8.26,87,100,10.29,US,1667064461
325,moose factory,51.2585,-80.6094,14.0,54,0,7.72,CA,1667064462
326,itoman,26.1247,127.6694,25.01,78,75,7.2,JP,1667064462
327,la ronge,55.1001,-105.2842,5.14,56,75,2.57,CA,1667064463
328,san sebastian,43.3128,-1.975,26.91,28,0,3.6,ES,1667064463
329,lebork,54.5392,17.7501,12.18,92,100,5.57,PL,1667064463
330,ponta delgada,37.7333,-25.6667,19.72,59,20,4.12,PT,1667064464
331,shitanjing,39.2342,106.3439,8.93,43,11,1.73,CN,1667064464
332,derbent,42.0678,48.2899,13.38,67,100,1.96,RU,1667064464
333,mahibadhoo,3.7833,72.9667,27.77,72,76,3.75,MV,1667064465
334,yankton,42.8711,-97.3973,17.14,55,0,6.17,US,1667064465
335,drammen,59.7439,10.2045,11.05,69,2,1.57,NO,1667064117
336,san rafael,-34.6177,-68.3301,25.34,26,72,3.27,AR,1667063866
337,kerema,-7.9631,145.7785,26.25,89,82,1.37,PG,1667064466
338,gizo,-8.103,156.8419,27.56,79,43,2.82,SB,1667064466
339,guanica,17.9716,-66.908,29.99,82,95,5.67,PR,1667064466
340,jasper,37.2001,-94.3502,17.81,61,100,3.09,US,1667064467
341,omsukchan,62.5333,155.8,-13.72,95,100,0.09,RU,1667064467
342,san carlos,9.6612,-68.5827,31.03,55,97,2.7,VE,1667064287
343,ossora,59.2353,163.0719,-3.17,69,100,1.98,RU,1667064467
344,kenai,60.5544,-151.2583,-1.03,81,100,6.69,US,1667064468
345,belmonte,-15.8631,-38.8828,27.62,66,24,4.59,BR,1667064468
346,kinablangan,7.6947,126.5503,26.09,84,100,3.59,PH,1667064468
347,ulladulla,-35.35,150.4667,9.95,71,0,2.34,AU,1667064469
348,danville,36.586,-79.395,17.94,57,100,4.12,US,1667064107
349,sibolga,1.7427,98.7792,24.67,89,97,1.13,ID,1667064469
350,velingara,13.15,-14.1167,34.1,40,47,0.18,SN,1667064470
351,hammerfest,70.6634,23.6821,1.25,86,75,2.06,NO,1667064470
352,dunedin,-45.8742,170.5036,13.78,66,44,1.82,NZ,1667064470
353,husavik,66.0449,-17.3389,1.06,72,57,2.97,IS,1667064471
354,erzin,36.9559,36.2,20.75,30,0,2.72,TR,1667064471
355,kang,-23.6752,22.7876,30.14,24,44,4.56,BW,1667064471
356,basoko,1.2391,23.616,22.68,89,99,1.07,CD,1667064472
357,cairns,-16.9167,145.7667,27.26,96,75,0.51,AU,1667064341
358,talnakh,69.4865,88.3972,-8.25,95,100,3.34,RU,1667064472
359,coihaique,-45.5752,-72.0662,9.34,53,75,5.14,CL,1667064473
360,erdenet,49.0333,104.0833,-1.1,83,98,0.64,MN,1667064473
361,miyako,39.6367,141.9525,8.59,77,1,3.26,JP,1667064473
362,antofagasta,-23.65,-70.4,17.6,61,24,3.77,CL,1667064474
363,uruguaiana,-29.7547,-57.0883,33.96,49,40,7.2,BR,1667064318
364,andenes,69.3143,16.1194,1.07,80,75,11.32,NO,1667064474
365,beecher,43.09,-83.6944,16.54,58,0,0.45,US,1667064474
