City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,acarau,-2.8856,-40.12,31.2,55,100,6.53,BR,1670598193
367,lebu,-37.6167,-73.65,18.15,79,58,3.05,CL,1670598194
368,santa maria del oro,25.9333,-105.3667,15.47,27,45,1.13,MX,1670598195
369,viedma,-40.8135,-62.9967,24.59,28,76,5.42,AR,1670598196
370,port lincoln,-34.7333,135.8667,18.0,72,81,6.17,AU,1670598196
371,dembi dolo,8.5333,34.8,19.78,59,86,1.74,ET,1670598197
372,lata,40.1629,-8.3327,16.15,83,85,2.01,PT,1670598198
373,havoysund,70.9963,24.6622,-0.87,73,98,6.24,NO,1670598198
374,roald,62.5833,6.1333,-1.92,54,0,4.12,NO,1670598199
375,rayagada,19.1667,83.4167,21.29,65,100,1.42,IN,1670598199
376,piacabucu,-10.4056,-36.4344,30.21,61,84,6.42,BR,1670598200
377,thompson,55.7435,-97.8558,-18.48,93,19,3.93,CA,1670598201
378,wanning,18.8003,110.3967,20.11,83,50,3.38,CN,1670598201
379,bang saphan,11.2126,99.5117,24.04,91,100,1.58,TH,1670598202
380,grand island,40.925,-98.342,-1.03,87,100,3.09,US,1670598064
381,quatre cocos,-20.2078,57.7625,25.06,82,99,5.1,MU,1670598203
382,leh,34.1667,77.5833,-3.59,69,100,2.47,IN,1670598204
383,berbera,10.4396,45.0143,25.87,66,10,4.14,SO,1670598205
384,burnie,-41.0667,145.9167,10.99,79,98,4.03,AU,1670598206
385,hinton,53.4001,-117.5857,-13.85,94,25,2.46,CA,1670598208
386,aykhal,66.0,111.5,-28.88,98,100,2.76,RU,1670598208
387,avera,33.194,-82.5271,17.43,88,99,2.19,US,1670598208
388,pacific grove,36.6177,-121.9166,10.05,94,100,2.57,US,1670598209
389,siavonga,-16.5382,28.7088,26.97,68,86,5.43,ZM,1670598209
390,kolondieba,11.0882,-6.8926,35.74,13,0,2.91,ML,1670598210
391,bandarbeyla,9.4942,50.8122,25.72,73,17,9.39,SO,1670598210
392,ambilobe,-13.2,49.05,26.29,76,51,1.87,MG,1670598210
393,boyolangu,-8.1181,111.8935,24.35,87,96,1.23,ID,1670598211
394,sinnai,39.3042,9.2036,21.39,59,40,1.54,IT,1670598212
395,ojuelos de jalisco,21.8667,-101.5833,9.83,76,0,2.24,MX,1670598212
396,sola,-13.8833,167.55,27.83,74,96,4.47,VU,1670598213
397,yantzaza,-3.8278,-78.7594,24.48,81,97,0.84,EC,1670597959
398,aguililla,18.7333,-102.7333,21.26,56,0,0.55,MX,1670598213
399,makakilo city,21.3469,-158.0858,23.34,66,70,11.64,US,1670598213
400,hovd,48.0056,91.6419,-16.98,72,100,0.19,MN,1670598214
401,port hawkesbury,45.6169,-61.3485,6.06,99,100,5.14,CA,1670598214
402,doha,25.2867,51.5333,23.99,41,0,5.66,QA,1670598096
403,port macquarie,-31.4333,152.9167,15.5,74,100,1.96,AU,1670598113
404,bambanglipuro,-7.95,110.2833,25.97,83,75,4.16,ID,1670598215
405,harper,4.375,-7.7169,28.98,66,10,5.22,LR,1670598215
406,timizart,36.8,4.2667,19.23,58,100,2.62,DZ,1670598216
407,marystown,47.1666,-55.1483,5.28,79,91,6.86,CA,1670598216
408,ulenurme,58.3162,26.7252,-2.91,93,100,3.6,EE,1670598216
409,trat,12.5,102.5,23.72,84,100,2.3,TH,1670598217
410,broken hill,-31.95,141.4333,17.47,34,0,3.84,AU,1670598125
411,yumen,40.2833,97.2,-7.44,64,100,8.36,CN,1670598217
412,clyde river,70.4692,-68.5914,-19.88,83,99,1.65,CA,1670598218
413,esperance,-33.8667,121.9,16.48,79,27,3.89,AU,1670598218
414,wairoa,-39.0333,177.3667,19.19,85,91,2.18,NZ,1670598218
415,antequera,37.0194,-4.5612,13.72,75,98,5.27,ES,1670598219
416,suoyarvi,62.0833,32.35,-4.16,96,100,3.41,RU,1670598219
417,urumqi,43.801,87.6005,-15.47,85,75,0.0,CN,1670598220
418,la ronge,55.1001,-105.2842,-13.57,94,96,2.37,CA,1670598220
419,shirvan,39.9509,48.8994,6.65,76,100,1.83,AZ,1670598220
420,hirara,24.8,125.2833,22.77,85,100,14.36,JP,1670598221
421,ilula,-7.6766,36.0366,24.38,51,25,3.98,TZ,1670598221
422,inza,53.8533,46.3586,-6.39,73,100,7.13,RU,1670598221
423,asau,46.4333,26.4,3.51,80,100,1.05,RO,1670598222
424,yeppoon,-23.1333,150.7333,24.88,87,56,3.12,AU,1670598222
425,namibe,-15.1961,12.1522,24.63,57,8,5.69,AO,1670598223
426,severo-kurilsk,50.6789,156.125,-2.81,65,99,10.4,RU,1670598223
427,manoel urbano,-8.8389,-69.2597,31.22,55,100,2.14,BR,1670598223
428,longyan,25.1072,117.0225,13.92,88,90,1.62,CN,1670598224
429,ilebo,-4.3167,20.5833,22.42,84,98,0.08,CD,1670598224
430,baia de arama,45.0,22.8067,6.76,96,100,0.68,RO,1670598225
431,naryan-mar,67.6713,53.087,-22.38,100,62,1.33,RU,1670598225
432,batsfjord,70.6345,29.7185,-1.04,93,75,3.6,NO,1670598225
433,talavera,15.6167,120.9333,23.67,93,97,1.25,PH,1670598226
434,svetlaya,46.5389,138.3297,-8.72,75,45,2.87,RU,1670598226
435,palpa,-14.5336,-75.1856,23.73,58,100,2.07,PE,1670598227
436,sisimiut,66.9395,-53.6735,-0.62,70,100,7.04,GL,1670598227
437,hamilton,39.1834,-84.5333,7.17,89,40,2.68,US,1670597949
438,bubaque,11.2833,-15.8333,27.26,75,2,3.74,GW,1670598227
439,cookeville,36.1628,-85.5016,14.73,100,100,0.45,US,1670598228
440,wagar,16.1525,36.2032,29.64,38,12,7.94,SD,1670598228
441,lagunas,-5.2269,-75.6753,28.21,75,81,1.35,PE,1670598229
442,berlevag,70.8578,29.0864,-1.0,93,75,9.77,NO,1670598229
443,maniitsoq,65.4167,-52.9,1.93,79,100,14.84,GL,1670598229
444,bac lieu,9.285,105.7244,25.19,87,99,5.48,VN,1670598230
445,olinda,-8.0089,-34.8553,29.85,62,75,5.14,BR,1670598116
446,gimli,50.6336,-96.9907,-14.71,97,78,3.66,CA,1670598230
447,imbituba,-28.24,-48.6703,29.92,68,0,3.41,BR,1670598002
448,salinas,36.6777,-121.6555,10.28,90,100,4.63,US,1670598138
449,nuuk,64.1835,-51.7216,3.34,56,75,14.92,GL,1670598231
450,wuxue,29.8506,115.5525,9.65,73,17,0.92,CN,1670598231
451,coquimbo,-29.9533,-71.3436,20.71,71,23,2.38,CL,1670598232
452,gasa,31.5,34.4667,18.82,70,19,2.98,PS,1670598232
453,saint-leu,-21.15,55.2833,26.29,80,42,4.78,RE,1670598232
454,manyoni,-5.7467,34.8382,30.46,22,84,3.39,TZ,1670598233
455,navrongo,10.8956,-1.0921,35.61,12,0,4.32,GH,1670598233
456,aketi,2.7388,23.7833,26.92,66,99,0.79,CD,1670598234
457,yuzhno-kurilsk,44.0306,145.8556,0.38,59,41,3.81,RU,1670598234
458,padang,-0.9492,100.3543,25.03,83,99,1.27,ID,1670598234
459,kununurra,-15.7667,128.7333,28.99,79,10,2.57,AU,1670598235
460,severo-yeniseyskiy,60.3725,93.0408,-17.21,90,100,5.47,RU,1670598235
461,oga,46.4631,10.347,-0.7,97,100,1.2,IT,1670598236
462,nioro,13.35,-15.75,37.87,15,0,2.56,GM,1670598236
463,sorland,67.667,12.6934,1.92,60,75,9.26,NO,1670598237
464,hernani,43.2662,-1.9762,11.78,86,100,2.06,ES,1670598237
465,sabang,5.8933,95.3214,26.37,81,100,6.86,ID,1670598237
466,ketchikan,55.3422,-131.6461,2.99,93,75,2.06,US,1670598238
467,nara,34.6851,135.8049,6.62,57,100,0.46,JP,1670598238
468,bacolod,10.6667,122.95,24.85,89,100,0.45,PH,1670598238
469,otradnoye,59.7775,30.8181,-0.97,96,100,3.21,RU,1670598239
470,saint-francois,46.4154,3.9054,2.69,81,100,1.54,FR,1670598239
471,san andres,12.5847,-81.7006,26.97,72,14,6.93,CO,1670598239
472,ken caryl,39.5773,-105.1169,1.91,25,4,4.47,US,1670598034
473,lugo,43.0,-7.5,9.87,91,100,2.68,ES,1670598240
474,san vicente,-26.6167,-54.1333,34.94,34,36,2.15,AR,1670598240
475,praia da vitoria,38.7333,-27.0667,15.98,92,100,10.76,PT,1670598241
476,verkhoyansk,67.5447,133.385,-34.04,98,100,1.3,RU,1670598241
477,sicamous,50.8331,-118.9856,-6.01,99,91,0.94,CA,1670598012
478,pontianak,-0.0333,109.3333,25.99,94,40,1.03,ID,1670598243
479,nyurba,63.2842,118.3319,-26.49,98,100,1.01,RU,1670598244
480,lazarev,52.225,141.5131,-18.17,93,100,0.7,RU,1670598245
481,ancud,-41.8697,-73.8203,15.1,69,16,3.59,CL,1670598245
482,gat,31.61,34.7642,20.22,100,9,3.26,IL,1670598246
483,ixtapa,20.7,-105.2,24.57,83,75,2.57,MX,1670598246
484,vodnyy,63.5046,53.4095,-14.55,92,100,2.4,RU,1670598247
485,collie,-33.3667,116.15,11.84,89,3,2.01,AU,1670598248
486,stykkisholmur,65.0757,-22.7297,0.6,74,92,6.47,IS,1670598249
487,apiai,-24.5094,-48.8425,33.38,39,0,0.45,BR,1670598250
488,zhuanghe,39.7008,122.9911,0.57,40,99,2.04,CN,1670598250
489,mount isa,-20.7333,139.5,29.87,10,0,4.63,AU,1670598100
490,merauke,-8.4667,140.3333,25.28,82,100,3.84,ID,1670598254
491,tamandare,-8.7597,-35.1047,29.08,64,68,5.31,BR,1670597991
492,utiel,39.5667,-1.2,10.35,86,99,5.81,ES,1670598255
493,ridgecrest,35.6225,-117.6709,2.44,46,0,0.26,US,1670598010
494,bathsheba,13.2167,-59.5167,28.92,75,3,3.14,BB,1670598257
495,alice springs,-23.7,133.8833,25.75,25,6,3.6,AU,1670598257
496,jinji,23.2281,110.8261,13.25,79,0,1.22,CN,1670598258
497,tiznit,29.5833,-9.5,19.69,66,100,5.98,MA,1670597963
498,diplo,24.4667,69.584,20.41,36,0,1.99,PK,1670598259
499,havelock,34.8791,-76.9013,12.21,87,100,5.66,US,1670598260
500,kochevo,59.5994,54.3125,-10.64,94,100,2.52,RU,1670598260
501,taltal,-25.4,-70.4833,20.55,69,49,2.15,CL,1670598261
502,laje,-10.1833,-40.9667,31.98,33,93,3.55,BR,1670598261
503,tarnogskiy gorodok,60.4997,43.5761,-8.99,97,100,1.74,RU,1670598262
504,pemangkat,1.1667,108.9667,26.16,83,100,3.43,ID,1670598262
505,ucluelet,48.9329,-125.5528,3.38,91,100,0.89,CA,1670598263
506,dolores,-36.3132,-57.6792,38.15,15,0,5.87,AR,1670598263
507,ati,13.2154,18.3353,32.18,10,4,3.73,TD,1670598264
508,sakaiminato,35.55,133.2333,11.46,59,47,3.36,JP,1670598265
509,grootfontein,-19.5667,18.1167,29.7,25,86,3.36,NA,1670598265
510,polyanka,50.2584,27.6881,0.83,99,99,1.79,UA,1670598266
511,gambela,8.25,34.5833,31.49,41,89,2.26,ET,1670598266
512,santa cruz,-17.8,-63.1667,34.14,42,96,7.03,BO,1670598011
513,talara,-4.5772,-81.2719,25.42,53,0,9.26,PE,1670598267
514,smithers,54.7804,-127.1743,-10.53,98,95,0.94,CA,1670598038
515,ossora,59.2353,163.0719,-15.26,95,21,2.9,RU,1670598267
516,itarema,-2.9248,-39.9167,31.46,53,100,6.13,BR,1670598268
517,tilichiki,60.4667,166.1,-17.23,94,100,4.22,RU,1670598268
518,ibanda,-2.7974,32.4746,24.54,60,82,2.57,TZ,1670598269
519,trinidad,-14.8333,-64.9,31.75,60,100,3.21,BO,1670598269
520,manzhouli,49.6,117.4333,-16.46,90,9,5.83,CN,1670598270
521,pevek,69.7008,170.3133,-25.44,93,100,1.34,RU,1670598270
522,tocopilla,-22.092,-70.1979,22.12,61,97,3.34,CL,1670598270
523,ayan,56.45,138.1667,-20.35,68,81,3.44,RU,1670598271
524,umea,63.8284,20.2597,-3.04,93,40,4.12,SE,1670598147
525,kikwit,-5.041,18.8162,27.11,64,73,1.4,CD,1670598271
526,coahuayana,18.7333,-103.6833,25.45,72,0,1.12,MX,1670598272
527,rudnya,54.947,31.0934,-2.27,96,100,3.41,RU,1670598272
528,dulce grande,23.0,-102.1667,15.24,73,4,5.25,MX,1670598273
529,thinadhoo,0.5333,72.9333,27.98,77,78,7.44,MV,1670598273
530,olafsvik,64.8945,-23.7142,1.54,70,67,9.13,IS,1670598273
531,barkly west,-28.5354,24.5215,25.75,39,67,8.49,ZA,1670598010
532,poshekhonye,58.4993,39.1353,-5.81,94,100,3.42,RU,1670598274
533,kars,40.602,43.095,-0.75,86,75,1.03,TR,1670598274
534,grand forks,47.9417,-97.4337,-10.15,92,100,0.0,US,1670598275
535,nago,26.5881,127.9761,19.24,85,100,9.56,JP,1670598275
536,southbridge,42.0751,-72.0334,4.1,59,0,1.79,US,1670598275
537,mahanoro,-19.9,48.8,25.17,80,42,3.96,MG,1670598276
538,veraval,20.9,70.3667,22.98,59,3,0.85,IN,1670598276
539,bermeo,43.4209,-2.7215,14.12,88,100,5.32,ES,1670598276
540,metro,-5.1131,105.3067,24.57,88,100,1.76,ID,1670598277
541,shimoda,34.6667,138.95,10.06,59,100,6.86,JP,1670598277
542,mackenzie,55.2999,-123.1698,-10.22,98,100,1.61,CA,1670598277
543,warrensburg,38.7628,-93.7361,2.9,86,100,4.63,US,1670598010
544,seoul,37.5683,126.9778,0.69,80,0,0.51,KR,1670598000
545,gainesville,29.6516,-82.3248,21.91,74,0,2.57,US,1670598099
546,rio grande,-32.035,-52.0986,35.06,57,0,4.47,BR,1670598278
547,khor,47.8861,134.9464,-15.01,97,93,1.58,RU,1670598279
548,krasnogorsk,55.8225,37.3181,-3.86,86,100,4.0,RU,1670598279
549,hailar,49.2,119.7,-24.57,100,65,1.93,CN,1670598280
550,yerbogachen,61.2767,108.0108,-18.97,92,100,5.06,RU,1670598280
551,alofi,-19.0595,-169.9187,22.94,100,40,0.51,NU,1670598280
552,norway,45.7869,-87.9037,-3.65,90,100,2.57,US,1670598281
553,marrakesh,31.6315,-8.0083,20.04,73,40,6.69,MA,1670598281
554,chuchkovo,54.2693,41.4465,-3.32,96,100,6.08,RU,1670598282
555,indramayu,-6.3264,108.32,26.82,79,66,3.55,ID,1670598282
556,sistranda,63.7256,8.834,-4.02,68,3,9.67,NO,1670598282
557,mahajanga,-15.7167,46.3167,30.01,62,20,4.63,MG,1670598283
558,wamba,8.9333,8.6,35.41,11,0,3.4,NG,1670598283
559,tari,12.4086,4.4914,33.39,10,0,5.87,NG,1670598283
560,hanna,51.6334,-111.9018,-9.77,84,100,2.63,CA,1670598059
561,marienburg,54.0359,19.0266,0.02,88,10,1.58,PL,1670597991
562,preobrazheniye,42.9019,133.9064,-3.14,58,1,3.95,RU,1670598284
563,tutoia,-2.7619,-42.2744,30.43,58,31,5.83,BR,1670598284
564,kamina,-8.7386,24.9906,21.21,89,99,0.72,CD,1670598285
565,taoudenni,22.6783,-3.9836,34.37,8,46,5.36,ML,1670598285
566,kiama,-34.6833,150.8667,16.11,75,84,0.89,AU,1670598285
567,coihaique,-45.5752,-72.0662,13.34,58,75,4.12,CL,1670598286
568,poltavka,54.3663,71.7632,-13.8,95,100,3.34,RU,1670598286
569,pasir mas,6.0493,102.1399,22.71,97,100,0.96,MY,1670598126
570,didwana,27.4,74.5667,19.56,26,0,3.13,IN,1670598287
571,matay,28.419,30.7792,22.14,24,0,2.07,EG,1670598287
572,agadez,19.75,10.25,26.77,10,0,2.9,NE,1670598288
573,mogadishu,2.0371,45.3438,27.49,76,18,7.49,SO,1670598012
574,huangmei,30.1924,116.025,10.75,77,84,1.7,CN,1670598288
575,adre,13.4667,22.2,27.93,12,100,4.73,TD,1670598288
576,ler,8.3018,30.1418,33.74,25,18,2.13,SS,1670598289
577,dalvik,65.9702,-18.5286,-0.51,87,99,4.5,IS,1670598289
578,kathmandu,27.7167,85.3167,12.12,82,20,1.54,NP,1670598042
